unified_id,SDCS,STATE_CODE_001,COUNTY_CODE_003,HIGHWAY_DISTRICT_002,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,BASE_HWY_NETWORK_012,TOLL_020,MAINTENANCE_021,FUNCTIONAL_CLASS_026,DESIGN_LOAD_031,MEDIAN_CODE_033,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,VERT_CLR_UND_REF_054A,LAT_UND_REF_055A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,OPR_RATING_METH_063,INV_RATING_METH_065,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,NATIONAL_NETWORK_110,PIER_PROTECTION_111,SCOUR_CRITICAL_113,LOWEST_RATING,PRE_CODE_ERA,WAS_RECONSTRUCTED,NFHL_FLD_ZONE,NFHL_SFHA
"('87233000', '(48.89695278, -122.7488556)')",4.0,48,36,1.0,4,2,1,3,-999.0,12,10.0,1,1,2,2,2,2,4,1,1,2,6,2,16,2,2,6.0,6.0,8.0,9.0,3.0,3.0,6.0,7.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,2,1,2,1,-999.0,6,6,1,2,1.0,2.0
"('87234000', '(48.85216667, -121.9220472)')",4.0,48,36,1.0,4,2,1,3,-999.0,12,4.0,1,1,1,1,1,1,5,1,1,2,6,2,16,2,2,8.0,7.0,7.0,9.0,3.0,3.0,7.0,6.0,-999.0,6,9,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,2,1,1,1,-999.0,6,7,1,2,8.0,1.0
"('87237000', '(46.97658333, -123.6138056)')",4.0,48,10,3.0,5,2,1,3,-999.0,12,-999.0,1,1,2,2,2,2,5,1,1,2,6,6,13,2,2,9.0,9.0,9.0,9.0,-999.0,-999.0,9.0,7.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,2,2,1,-999.0,9,9,1,2,8.0,1.0
"('87238000', '(48.20185833, -122.2342806)')",4.0,48,29,1.0,4,2,1,3,-999.0,12,4.0,1,1,2,1,1,2,4,1,1,2,6,2,16,2,2,7.0,6.0,7.0,7.0,1.0,1.0,6.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,1,1,1,-999.0,6,6,1,2,2.0,2.0
"('87239000', '(48.00344722, -122.1170028)')",4.0,48,29,1.0,5,2,1,3,-999.0,5,10.0,1,1,2,2,2,2,4,1,1,6,6,4,13,2,2,7.0,8.0,7.0,7.0,-999.0,-999.0,7.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,3,1,-999.0,6,7,1,2,8.0,1.0
"('87257000', '(48.44377222, -122.3354639)')",4.0,48,27,1.0,5,2,2,3,-999.0,4,10.0,1,2,2,2,1,1,5,2,1,6,7,7,13,1,1,8.0,8.0,9.0,9.0,-999.0,-999.0,8.0,6.0,5.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,2,1,2,2,1,2,1,-999.0,9,8,1,2,-999.0,-999.0
"('87240000', '(47.82087222, -121.5267361)')",4.0,48,29,1.0,4,2,1,3,-999.0,10,10.0,1,1,2,2,2,2,4,1,1,2,6,2,21,2,2,8.0,8.0,8.0,7.0,1.0,1.0,8.0,5.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,3,3,7,1,1,1,-999.0,4,8,1,2,2.0,2.0
"('87258000', '(45.655, -121.9580556)')",4.0,48,28,4.0,5,2,1,3,-999.0,12,10.0,1,1,2,2,2,2,5,1,1,6,6,6,2,2,2,9.0,9.0,9.0,9.0,3.0,1.0,9.0,7.0,-999.0,6,9,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,3,2,1,-999.0,8,9,1,2,2.0,2.0
"('87265000', '(47.18933333, -122.520125)')",4.0,48,25,3.0,5,2,2,3,-999.0,4,6.0,1,1,3,2,2,2,4,1,1,6,6,4,12,2,2,-999.0,-999.0,-999.0,9.0,-999.0,-999.0,8.0,-999.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,2,1,11,11,7,10,1,-999.0,9,8,1,2,8.0,1.0
"('87268000', '(47.39978611, -122.6948194)')",4.0,48,25,3.0,4,2,1,3,-999.0,10,10.0,1,1,2,2,2,2,4,1,1,6,6,2,2,2,2,9.0,9.0,9.0,9.0,3.0,3.0,9.0,5.0,-999.0,6,8,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,1,2,1,-999.0,9,9,1,2,1.0,2.0
"('87269000', '(47.97670833, -122.1995389)')",4.0,48,29,1.0,5,2,2,3,-999.0,4,-999.0,1,1,2,3,3,3,4,3,1,6,5,6,20,3,1,7.0,8.0,8.0,-999.0,3.0,3.0,8.0,7.0,10.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,2,1,2,2,1,2,1,-999.0,11,7,1,2,8.0,1.0
"('87271000', '(47.981825, -122.2156306)')",4.0,48,29,1.0,5,6,1,3,-999.0,6,10.0,1,1,2,2,2,2,4,3,1,6,3,6,19,3,3,8.0,8.0,8.0,-999.0,3.0,3.0,8.0,5.0,7.0,6,11,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,2,1,-999.0,11,8,1,2,8.0,1.0
"('87270000', '(47.97605, -122.1984722)')",4.0,48,29,1.0,5,2,1,3,-999.0,6,-999.0,1,1,2,3,3,3,4,3,1,6,1,6,20,2,2,8.0,9.0,8.0,-999.0,3.0,3.0,8.0,6.0,-999.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,2,1,-999.0,11,8,1,2,8.0,1.0
"('87276000', '(47.98763056, -122.0343667)')",4.0,48,29,1.0,4,2,1,3,-999.0,5,10.0,1,1,2,2,2,2,4,1,1,2,6,6,18,2,2,9.0,9.0,9.0,7.0,1.0,1.0,9.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,2,2,1,-999.0,6,9,1,2,8.0,1.0
"('87272000', '(47.53922222, -122.0431111)')",4.0,48,14,1.0,5,2,1,3,-999.0,6,10.0,1,1,2,3,3,3,5,1,1,6,6,6,13,2,2,8.0,8.0,8.0,8.0,-999.0,-999.0,3.0,3.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,1,2,1,-999.0,9,8,1,2,2.0,2.0
"('87277000', '(47.98681944, -122.0362389)')",4.0,48,29,1.0,4,2,1,3,-999.0,5,-999.0,1,1,2,2,2,2,4,1,1,2,6,4,3,2,2,8.0,8.0,8.0,7.0,1.0,1.0,8.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,3,1,-999.0,6,8,1,2,2.0,2.0
"('87279000', '(47.04427778, -122.9115833)')",4.0,48,32,3.0,5,2,2,3,-999.0,4,-999.0,1,2,2,3,3,3,5,1,1,6,6,7,20,2,2,8.0,8.0,9.0,9.0,-999.0,-999.0,8.0,5.0,-999.0,6,9,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,2,1,2,2,1,2,1,-999.0,9,8,1,2,8.0,1.0
"('87278000', '(47.99350556, -122.0404889)')",4.0,48,29,1.0,4,2,1,3,-999.0,5,10.0,1,1,2,2,2,2,4,1,1,2,6,6,18,2,2,9.0,9.0,9.0,8.0,1.0,1.0,8.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,2,3,1,-999.0,6,9,1,2,8.0,1.0
"('87281000', '(46.26361111, -122.9738889)')",4.0,48,4,4.0,4,2,1,3,-999.0,10,10.0,1,1,2,2,2,2,4,1,1,2,6,4,12,2,2,-999.0,-999.0,-999.0,9.0,1.0,1.0,9.0,-999.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,9,9,1,2,8.0,1.0
"('87283000', '(46.3875, -123.0602778)')",4.0,48,4,4.0,4,2,1,3,-999.0,12,4.0,1,1,1,1,1,1,4,1,1,2,6,3,12,2,2,-999.0,-999.0,-999.0,6.0,1.0,1.0,5.0,-999.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,9,7,2,2,1.0,2.0
"('87282000', '(46.09, -122.8322222)')",4.0,48,4,4.0,4,2,1,3,-999.0,12,-999.0,1,1,2,2,2,2,4,1,1,2,6,6,2,2,2,9.0,9.0,9.0,9.0,1.0,1.0,9.0,8.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,3,2,1,-999.0,9,9,1,2,8.0,1.0
"('87284000', '(46.12027778, -122.7708333)')",4.0,48,4,4.0,4,2,1,3,-999.0,12,4.0,1,1,2,2,2,2,4,1,1,2,6,3,12,2,2,-999.0,-999.0,-999.0,6.0,1.0,1.0,7.0,5.0,-999.0,6,5,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,9,8,2,2,2.0,2.0
"('87288000', '(46.26861111, -122.9538889)')",4.0,48,4,4.0,4,2,1,3,-999.0,10,4.0,1,1,2,2,2,2,4,1,1,2,6,3,12,2,2,-999.0,-999.0,-999.0,6.0,1.0,1.0,5.0,6.0,-999.0,6,8,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,9,7,2,2,2.0,2.0
"('87287000', '(46.29333333, -122.9555556)')",4.0,48,4,4.0,4,2,1,3,-999.0,12,4.0,1,1,1,1,1,1,4,1,1,2,6,3,12,2,2,-999.0,-999.0,-999.0,7.0,1.0,1.0,8.0,-999.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,9,8,2,2,1.0,2.0
"('87286000', '(46.32305556, -122.7288889)')",4.0,48,4,4.0,4,2,1,3,-999.0,10,4.0,1,1,1,1,2,2,4,1,1,2,6,3,12,2,2,-999.0,-999.0,-999.0,7.0,1.0,1.0,6.0,-999.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,6,6,2,2,1.0,2.0
"('87285000', '(46.315, -122.7441667)')",4.0,48,4,4.0,4,2,1,3,-999.0,12,4.0,1,1,2,3,3,1,4,1,1,2,6,3,12,2,2,-999.0,-999.0,-999.0,7.0,1.0,1.0,7.0,-999.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,9,7,2,2,1.0,2.0
"('87290000', '(46.51672222, -123.8730278)')",4.0,48,22,4.0,4,2,1,3,-999.0,11,5.0,1,1,2,2,2,1,4,1,1,2,6,6,18,2,2,9.0,8.0,9.0,8.0,3.0,3.0,8.0,7.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,3,2,1,-999.0,9,8,1,2,2.0,2.0
"('87289000', '(46.27166667, -122.9352778)')",4.0,48,4,4.0,4,2,1,3,-999.0,10,4.0,1,1,3,3,2,1,4,1,1,2,6,3,12,2,2,-999.0,-999.0,-999.0,6.0,1.0,1.0,7.0,-999.0,-999.0,6,4,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,9,7,2,2,2.0,2.0
"('87291000', '(47.46338889, -122.3222222)')",4.0,48,14,1.0,5,2,1,3,-999.0,5,10.0,1,1,2,2,2,2,4,1,1,6,6,2,2,2,2,8.0,8.0,8.0,9.0,3.0,3.0,8.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,2,1,-999.0,4,8,1,2,2.0,2.0
"('87292000', '(47.69438889, -121.9002222)')",4.0,48,14,1.0,4,2,1,3,-999.0,11,-999.0,1,1,2,2,2,2,4,1,1,2,6,6,13,2,2,9.0,9.0,9.0,9.0,-999.0,-999.0,9.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,2,1,-999.0,9,9,1,2,8.0,1.0
"('87293000', '(47.46761111, -122.1366944)')",4.0,48,14,1.0,4,2,1,3,-999.0,5,10.0,3,1,2,2,2,3,4,1,1,6,6,4,17,2,2,8.0,9.0,8.0,9.0,3.0,3.0,8.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,2,1,-999.0,9,8,1,2,2.0,2.0
"('87327000', '(46.70966667, -122.1554167)')",4.0,48,18,4.0,4,2,1,3,-999.0,12,10.0,1,1,2,2,2,2,4,1,1,2,6,6,13,2,2,9.0,9.0,9.0,9.0,1.0,1.0,9.0,7.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,2,1,-999.0,9,9,1,2,-999.0,-999.0
"('87387000', '(47.04341667, -122.9093333)')",4.0,48,32,3.0,5,2,1,3,5.0,5,4.0,1,1,1,1,1,1,5,1,1,6,6,3,18,2,2,8.0,8.0,7.0,9.0,-999.0,-999.0,7.0,3.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,5,8,1,-999.0,6,7,2,2,8.0,1.0
"('87385000', '(46.20861111, -123.1525)')",4.0,48,4,4.0,4,2,1,3,-999.0,11,-999.0,1,1,2,2,2,2,4,1,1,2,6,6,13,2,2,8.0,9.0,9.0,9.0,1.0,1.0,9.0,8.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,1,1,2,1,-999.0,9,8,1,2,8.0,1.0
"('87388000', '(48.71294444, -122.3311333)')",4.0,48,36,1.0,4,2,1,3,-999.0,6,-999.0,1,1,2,2,2,2,4,1,1,2,6,6,13,2,2,8.0,8.0,8.0,9.0,-999.0,-999.0,8.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,2,2,1,-999.0,6,8,1,2,1.0,2.0
"('87390000', '(48.92096667, -122.6597111)')",4.0,48,36,1.0,4,2,1,3,-999.0,12,6.0,1,1,2,2,2,2,5,1,1,2,6,2,16,2,2,8.0,8.0,8.0,9.0,3.0,3.0,7.0,6.0,-999.0,6,7,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,2,1,2,1,-999.0,6,8,1,2,8.0,1.0
"('87389000', '(48.67726111, -122.1959833)')",4.0,48,36,1.0,4,2,1,3,-999.0,12,5.0,1,1,1,1,1,1,4,1,1,2,6,2,16,2,2,7.0,7.0,8.0,9.0,3.0,3.0,7.0,6.0,-999.0,6,9,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,2,1,1,1,-999.0,6,7,1,2,2.0,2.0
"('87391000', '(48.72889444, -122.1348278)')",4.0,48,36,1.0,4,2,1,3,-999.0,11,10.0,1,1,2,2,2,2,5,1,1,2,6,6,2,2,2,8.0,8.0,8.0,9.0,1.0,1.0,8.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,2,2,1,-999.0,6,8,1,2,1.0,2.0
"('87393000', '(48.9446, -122.5965806)')",4.0,48,36,1.0,4,2,1,3,-999.0,11,10.0,1,1,2,2,2,2,5,1,1,2,6,6,2,2,2,8.0,8.0,8.0,9.0,1.0,1.0,8.0,7.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,2,2,1,-999.0,6,8,1,2,8.0,1.0
"('87392000', '(48.83258056, -122.3383056)')",4.0,48,36,1.0,4,2,1,3,-999.0,10,10.0,1,1,2,2,2,2,4,1,1,2,6,6,2,2,2,7.0,8.0,8.0,9.0,-999.0,-999.0,8.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,2,1,-999.0,6,7,1,2,1.0,2.0
"('87396000', '(47.61208333, -122.211)')",4.0,48,14,1.0,5,2,1,3,-999.0,6,10.0,1,1,2,3,3,3,4,3,1,6,4,3,20,2,2,8.0,8.0,8.0,-999.0,-999.0,-999.0,8.0,5.0,-999.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,2,1,-999.0,11,8,1,2,8.0,1.0
"('87395000', '(48.695, -122.3133333)')",4.0,48,36,1.0,4,2,1,3,-999.0,10,10.0,1,1,2,2,2,2,5,1,1,2,6,4,13,2,2,8.0,8.0,8.0,9.0,-999.0,-999.0,6.0,7.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,2,1,-999.0,10,8,1,2,8.0,1.0
"('87398000', '(47.58733333, -122.1618889)')",4.0,48,14,1.0,5,2,1,3,-999.0,6,6.0,1,1,1,1,1,1,4,1,1,2,6,6,2,2,2,9.0,7.0,9.0,9.0,-999.0,-999.0,6.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,7,10,1,-999.0,9,7,1,2,2.0,2.0
"('87394000', '(48.94307222, -122.5965028)')",4.0,48,36,1.0,4,2,1,3,-999.0,11,10.0,1,1,2,2,2,2,5,1,1,2,6,6,2,2,2,8.0,8.0,8.0,9.0,1.0,1.0,8.0,7.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,2,2,1,-999.0,6,8,1,2,8.0,1.0
"('87399000', '(47.54264167, -122.1232056)')",4.0,48,14,1.0,5,2,1,3,-999.0,7,6.0,1,1,2,3,3,3,4,1,7,6,6,2,2,2,2,7.0,7.0,8.0,9.0,-999.0,-999.0,6.0,5.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,1,1,1,-999.0,9,7,1,2,8.0,1.0
"('87405000', '(47.85417778, -121.8148417)')",4.0,48,29,1.0,4,2,1,3,-999.0,10,10.0,1,1,2,2,2,2,4,1,1,2,6,6,18,2,2,9.0,9.0,9.0,8.0,1.0,1.0,9.0,6.0,-999.0,6,4,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,1,1,10,7,1,3,1,-999.0,6,9,1,2,2.0,2.0
"('87407000', '(48.056075, -122.0374056)')",4.0,48,29,1.0,4,2,1,3,-999.0,12,10.0,1,1,2,2,2,2,4,1,1,2,6,6,2,2,2,9.0,9.0,8.0,8.0,1.0,1.0,8.0,4.0,-999.0,6,9,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,1,3,1,-999.0,9,8,1,2,8.0,1.0
"('87406000', '(48.269925, -121.5626)')",4.0,48,29,1.0,4,2,1,3,-999.0,12,10.0,1,1,2,2,2,2,4,1,1,2,6,6,2,2,2,8.0,8.0,7.0,7.0,1.0,1.0,7.0,6.0,-999.0,6,6,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,1,1,1,-999.0,6,7,1,2,8.0,1.0
"('87408000', '(48.07235, -122.0290778)')",4.0,48,29,1.0,4,2,1,3,-999.0,5,10.0,1,1,2,1,2,2,4,1,1,2,6,4,13,2,2,9.0,9.0,8.0,9.0,-999.0,-999.0,8.0,3.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,1,3,1,-999.0,6,8,1,2,8.0,1.0
"('87412000', '(47.08585278, -122.397725)')",4.0,48,25,3.0,4,8,1,3,-999.0,7,6.0,1,1,2,3,3,1,5,1,1,6,6,2,2,2,2,9.0,9.0,9.0,9.0,3.0,3.0,9.0,4.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,1,1,3,2,1,1,1,-999.0,6,9,1,2,8.0,1.0
"('87504000', '(47.04458333, -122.9119722)')",4.0,48,32,3.0,5,2,2,3,-999.0,4,-999.0,3,2,2,3,3,3,5,3,1,6,1,7,20,2,2,7.0,7.0,7.0,-999.0,-999.0,-999.0,7.0,3.0,-999.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,2,1,2,7,1,1,1,-999.0,11,7,1,2,8.0,1.0
"('87419000', '(46.85691667, -122.5027278)')",4.0,48,32,3.0,4,2,1,3,-999.0,10,6.0,1,1,2,2,2,2,4,1,1,2,6,6,2,2,2,9.0,8.0,8.0,9.0,1.0,1.0,8.0,6.0,-999.0,6,9,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,1,2,1,-999.0,9,8,1,2,1.0,2.0
"('87413000', '(46.99222778, -122.1946639)')",4.0,48,25,3.0,4,2,1,3,-999.0,9,10.0,1,1,2,2,2,2,5,1,1,6,6,6,13,2,2,9.0,9.0,9.0,9.0,1.0,1.0,9.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,1,2,1,-999.0,6,9,1,2,1.0,2.0
"('87420000', '(47.23531389, -122.4040389)')",4.0,48,25,3.0,5,1,1,3,-999.0,7,10.0,1,1,1,3,3,3,4,3,1,6,1,6,13,2,2,8.0,9.0,9.0,-999.0,3.0,3.0,9.0,10.0,-999.0,6,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,2,1,-999.0,11,8,1,2,1.0,2.0
"('87515000', '(46.98466667, -124.1565556)')",4.0,48,10,3.0,5,2,1,3,-999.0,12,-999.0,1,1,2,2,2,2,4,1,1,6,6,6,13,2,2,9.0,9.0,8.0,9.0,1.0,1.0,8.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,3,2,1,-999.0,9,8,1,2,2.0,2.0
"('87514000', '(46.64322222, -122.6844444)')",4.0,48,18,4.0,4,2,1,3,-999.0,12,-999.0,1,1,3,3,3,3,5,1,1,2,6,4,12,2,2,-999.0,-999.0,-999.0,9.0,3.0,3.0,9.0,-999.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,9,9,1,2,-999.0,-999.0
"('87516000', '(46.98527778, -124.1499444)')",4.0,48,10,3.0,5,2,1,3,-999.0,12,-999.0,1,1,2,1,1,1,4,1,1,2,6,6,13,2,2,9.0,9.0,9.0,9.0,3.0,3.0,9.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,3,2,1,-999.0,9,9,1,2,2.0,2.0
"('87519000', '(47.05452778, -123.9559167)')",4.0,48,10,3.0,4,2,1,3,-999.0,12,-999.0,1,1,3,3,3,3,4,1,1,2,6,4,12,2,2,-999.0,-999.0,-999.0,9.0,1.0,1.0,8.0,-999.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,9,8,1,2,8.0,1.0
"('87520000', '(47.05645, -123.9437222)')",4.0,48,10,3.0,4,2,1,3,-999.0,12,-999.0,1,1,3,3,3,3,5,1,1,2,6,4,12,2,2,-999.0,-999.0,-999.0,9.0,1.0,1.0,8.0,-999.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,9,8,1,2,8.0,1.0
"('87518000', '(47.17527778, -123.5126111)')",4.0,48,10,3.0,4,2,1,3,-999.0,11,10.0,1,1,2,2,2,1,4,1,1,2,6,6,13,2,2,8.0,8.0,8.0,9.0,-999.0,-999.0,8.0,7.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,2,1,-999.0,9,8,1,2,1.0,2.0
"('87517000', '(47.05083333, -123.9627778)')",4.0,48,10,3.0,4,2,1,3,-999.0,12,3.0,1,1,2,2,2,2,4,1,1,2,6,6,2,2,2,8.0,8.0,8.0,9.0,-999.0,-999.0,8.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,5,8,1,-999.0,9,8,1,2,8.0,1.0
"('87521000', '(46.79875, -123.3529444)')",4.0,48,10,3.0,4,2,1,3,-999.0,10,4.0,1,1,2,2,2,1,4,1,1,2,6,6,2,2,2,8.0,8.0,9.0,9.0,-999.0,-999.0,8.0,6.0,-999.0,6,8,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,1,1,1,-999.0,9,8,1,2,8.0,1.0
"('87523000', '(47.70410833, -122.1435778)')",4.0,48,14,1.0,4,2,1,3,-999.0,5,10.0,1,2,2,2,2,2,4,1,1,6,6,3,4,2,2,9.0,9.0,9.0,9.0,1.0,1.0,9.0,5.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,2,1,-999.0,9,9,1,2,8.0,1.0
"('87522000', '(46.94308333, -123.35075)')",4.0,48,10,3.0,4,2,1,3,-999.0,10,-999.0,1,1,3,3,3,3,4,1,1,2,6,4,12,2,2,-999.0,-999.0,-999.0,9.0,-999.0,-999.0,8.0,-999.0,-999.0,6,6,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,9,8,1,2,8.0,1.0
"('87536000', '(47.65957778, -122.6826444)')",4.0,48,15,3.0,4,2,1,3,-999.0,5,6.0,1,1,2,1,2,2,4,1,1,6,6,7,18,2,2,8.0,9.0,9.0,9.0,-999.0,-999.0,9.0,10.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,3,2,1,-999.0,9,8,1,2,2.0,2.0
"('87537000', '(47.66511389, -122.6827389)')",4.0,48,15,3.0,4,2,2,3,-999.0,4,6.0,1,1,2,2,2,2,4,1,1,6,6,7,16,2,2,9.0,9.0,9.0,9.0,-999.0,-999.0,6.0,10.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,2,1,10,7,1,2,1,-999.0,9,9,1,2,2.0,2.0
"('87538000', '(47.89638889, -122.8238889)')",4.0,48,13,3.0,4,2,1,3,-999.0,12,10.0,1,1,1,3,3,3,4,1,1,2,6,6,2,2,2,8.0,8.0,8.0,9.0,1.0,1.0,8.0,8.0,-999.0,6,7,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,4,1,1,10,7,1,2,1,-999.0,9,8,1,2,8.0,1.0
"('87539000', '(47.82828889, -122.8609722)')",4.0,48,13,3.0,4,2,1,3,-999.0,11,-999.0,1,1,2,2,2,2,4,1,1,2,6,6,2,2,2,8.0,8.0,8.0,9.0,-999.0,-999.0,8.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,3,3,1,-999.0,9,8,1,2,8.0,1.0
